id,area,translated_tw,required_tokens,translator_note
HGHU-TW-001139,系統與介面,使用<hgh_f c=0>黑暗魔法</hgh_f>來升級你的武器、工具和能力！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001140,系統與介面,我們必須找到全部 <hgh_f c=0>15 顆精靈水晶</hgh_f>才能完成任務！四處找找吧！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001141,系統與介面,使用<hgh_f c=0>海盜信號彈</hgh_f>來放棄該區域並返回家中。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001142,系統與介面,基礎的<hgh_f c=0>手槍傷害</hgh_f>並不太強。但幾次升級就能帶來巨大的改變！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001143,系統與介面,<hgh_f c=0>變質果醬</hgh_f>味道很糟，而且只能恢復極少量的生命值。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001144,系統與介面,一顆成熟且<hgh_f c=0>多汁的哈密瓜</hgh_f>，可以解渴並為身體補充能量！恢復部分生命值。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001145,系統與介面,開始,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001146,系統與介面,想吃插在棍子上的神秘肉嗎？來根<hgh_f c=0>玉米狗</hgh_f>吧！恢復部分生命值。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001147,系統與介面,當你渴望美食時，就選<hgh_f c=0>鮪魚捲</hgh_f>吧！恢復大量生命值。,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001148,系統與介面,一根有嚼勁卻美味的<hgh_f c=0>觸手</hgh_f>，用它自己的汁液醃製而成。恢復極大量的生命值！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""</hgh_f>"",""<hgh_f c=0>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001149,系統與介面,你找到了一隻夢幻魷魚！試著多收集一些。你永遠不知道會發生什麼事！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001150,系統與介面,你找到了一隻夢幻魷魚！試著多收集一些。你永遠不知道會發生什麼事！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001151,系統與介面,你找到了一隻夢幻魷魚！試著多收集一些。你永遠不知道會發生什麼事！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001152,系統與介面,你找到了一個太空流氓！試著多收集一些。你永遠不知道會發生什麼事！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001153,系統與介面,你找到了一隻夢幻魷魚！試著多收集一些。你永遠不知道會發生什麼事！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001154,系統與介面,化身為這輛傳說中的載具，將你的敵人炸成碎片！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001155,系統與介面,你解鎖了一張秘密畫廊圖片！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001156,系統與介面,離開,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001157,系統與介面,你解鎖了一張秘密畫廊圖片！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001158,系統與介面,你解鎖了一張秘密畫廊圖片！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001159,系統與介面,你解鎖了一張秘密畫廊圖片！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001160,系統與介面,你解鎖了桑塔英雄模式！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001161,系統與介面,額外圖片 - 遊戲通關，最快時間！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001162,系統與介面,額外圖片 - 最快時間，100% 完成度！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001163,系統與介面,額外圖片 - 100% 通關！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001164,系統與介面,額外圖片 - 遊戲通關！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001165,系統與介面,傳送到下個區域嗎？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001166,系統與介面,咕嚕...,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001167,系統與介面,按下 <IB action=Confirm scale=1.5/>,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""<IB action=Confirm scale=1.5/>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001168,系統與介面,歡迎光臨我的商店！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001169,系統與介面,購買這個道具？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001170,系統與介面,謝謝！還需要什麼嗎？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001171,系統與介面,叮咯蝸牛,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001172,系統與介面, (別叫它 Poop Toot！) ,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001173,系統與介面,叮咯鬼叛徒！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001174,系統與介面,里絲琦‧布茲回憶！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001175,系統與介面,你的專屬宿敵！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001176,系統與介面,肥胖海灘惡霸！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001177,系統與介面,許可證付款逾期！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001178,系統與介面,載入中,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001179,系統與介面,佈滿史萊姆的帆船！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001180,系統與介面,巨型美人魚,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001181,系統與介面,迷人的俘虜！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001182,系統與介面,再次被捕的俘虜！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001183,系統與介面,可疑的倒敘！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001184,系統與介面,自然之力！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001185,系統與介面,可能是個活物！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001186,系統與介面,妨礙司法者！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001187,系統與介面,還有空位嗎？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001188,系統與介面,威爾伯,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001189,系統與介面,世界通關！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001190,系統與介面,記憶吞噬者！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001191,系統與介面,危險的既視感！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001192,系統與介面,榮耀的 1UP 迴圈！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001193,系統與介面,執行紀律！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001194,系統與介面,體型龐大的藝術家！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001195,系統與介面,愛管閒事的無脊椎動物！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001196,系統與介面,低維護成本寵物！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001197,系統與介面,特薇琪與維尼格,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001198,系統與介面,空中突擊小隊！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001199,系統與介面,彈藥男爵的無腦手下！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001200,系統與介面,<IB action=Confirm scale=0.8/> 選擇,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[""<IB action=Confirm scale=0.8/>""],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001201,系統與介面,包在我身上！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001202,系統與介面,把它們打下來！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001203,系統與介面,彈藥男爵的壞女孩們！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001204,系統與介面,令人欽佩的空中王牌！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001205,系統與介面,不良的亡命之徒！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001206,系統與介面,職責所在！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001207,系統與介面,彈藥男爵,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001208,系統與介面,限量版大嘴巴！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001209,系統與介面,打滾的豬頭男！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001210,系統與介面,閃亮耀眼的士兵！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001211,系統與介面,受寵若驚的飛行伙計！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001212,系統與介面,要複製哪個檔案？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001213,系統與介面,給人們他們想要的！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001214,系統與介面,他就是這裡的法律！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001215,系統與介面,強大的沉睡小隊！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001216,系統與介面,魷魚男爵,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001217,系統與介面,無法言喻的恐怖生物！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001218,系統與介面,乖乖待在學校裡！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001219,系統與介面,標題卡 (後期修正)！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001220,系統與介面,魷魚柔術大師！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001221,系統與介面,不是門僮！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001222,系統與介面,關你什麼事？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001223,系統與介面,將檔案複製到哪裡？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001224,系統與介面,熬夜到很晚！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001225,系統與介面,雙重男爵,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001226,系統與介面,卑鄙雙人組！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001227,系統與介面,雙倍邪惡！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001228,系統與介面,既視感的名人錄！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001229,系統與介面,把他們兩個都打倒！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001230,系統與介面,客滿的反派！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001231,系統與介面,早過了宵禁時間！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001232,系統與介面,男爵們的就寢時間！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001233,系統與介面,叮咯腦,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001234,系統與介面,要刪除哪個檔案？,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001235,系統與介面,毀滅發電機！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001236,系統與介面,反桑塔,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001237,系統與介面,倒置的外向者！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001238,系統與介面,桑塔,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001239,系統與介面,討厭的小屁孩！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001240,系統與介面,里絲琦・布茲,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001241,系統與介面,七海女王,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001242,系統與介面,阻塞火山的惡女！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001243,系統與介面,偷沙子的無賴！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
HGHU-TW-001244,系統與介面,太空流氓幕後主使！,"{""brace_token"":[],""escaped_control"":[],""literal_newline"":[],""markup_tag"":[],""printf_token"":[],""var_tag"":[]}",
